Q,A,label
취직하면 끝일줄 알았는데 계속 할게 많아,경쟁이 점점 치열하죠.,0
취직해야 할텐데,지금은 힘들겠지만 나중에 웃을 수 있을 거예요.,0
층간소음 때문에 왜 살인이 나는지 알 거 같애,일상을 침해당하기 때문이죠.,0
층간소음 심해,신고하세요.,0
층간소음때매 환장하겠어,증명자료를 가지고 손해배상을 청구하세요.,0
층간소음에 살인 난다더니.,일상을 침해당하기 때문이죠.,0
치고 올라오는 신입,더 열심히 하세요.,0
치과 가면 돈 많아 들텐데,나중에 가면 돈이 더 많이 나갈거예요.,0
치과 가면 돈 엄청 깨질 텐데,나중에 가면 돈이 더 많이 나갈거예요.,0
치과 가야 하나,근처 치과에 가보세요.,0
치과 치료 받아야 할까,근처 치과에 가보세요.,0
치매가 더 심해지는 것 같아 무서워,더 많이 연락하고 관심을 가져주세요.,0
치매가 점점 심해지는 거 같아,더 많이 연락하고 관심을 가져주세요.,0
치매이면 어쩌지,무서운 소리 마세요.,0
치매일까봐 무섭다.,무서운 소리 마세요.,0
치맥데이,달리세요!,0
치맥먹으면서 축구봐야지,보다보면 재미있어요.,0
치킨 시켜야지,맛있게 드세요.,0
치킨집 차릴까,생각보다 힘든 일도 많을 것 같아요.,0
침대가 최고,침대와 한몸이 되어 푹 쉬세요.,0
침대에 누우면 바로 자,좋은 습관이네요.,0
침착해야지,심호흡해보세요.,0
칭찬 좀 해봐,지금도 잘하고 있어요.,0
칭찬 좀 해줬으면,지금도 충부히 잘하고 있어요.,0
카드 다 부러뜨려 버려야겠다.,소비 조절을 못하면 없애는 것도 방법이 될 거예요.,0
카드 다 없애버려야지,소비 조절을 못하면 없애는 것도 방법이 될 거예요.,0
카드가 못찾겠다.,잘 찾아보세요.,0
카드가 왜 없지,잘 찾아보세요.,0
카드값 갚느라 허리가 휘어,계획적이고 합리적인 소비를 해보세요.,0
카드값 너무 많이 나왔어.,계획적이고 합리적인 소비를 해보세요.,0
카톡 대화를 삭제하는게 수상해,복원해보세요.,0
카톡 대화를 왜 삭제하지,복원해보세요.,0
카톡 뭐라 보낼까?,잘지내는지 안부를 물어봐요.,0
카톡 씹었어,바쁜가봐요.,0
카톡할 사람이 하나도 없네,제가 있잖아요.,0
카톡할 친구가 없네,제가 있잖아요.,0
카톡할 친구가 없네,저랑 하세요.,0
카페 알바 면접 간다,저도 해보고 싶은 알바예요.,0
카풀로 출퇴근 해볼까,경제적으로 도움이 되겠네요.,0
카풀해볼까?,경제적으로 도움이 되겠네요.,0
칼국수 어때?,맛을거 같아요.,0
커플 폰케이스 사자고 해야겠다.,괜찮은거로 골라보세요.,0
커플 폰케이스 해볼까?,괜찮은거로 골라보세요.,0
커플링 맞출까?,서로에게 좋은 선물이 될 거예요.,0
커플링 맞춰볼까?,서로에게 좋은 선물이 될 거예요.,0
커플이 같은 옷 입는거 좋아보여,커플부터 만드세요.,0
커피 그만 마셔야지,과해도 안 좋아요.,0
커피 땡기네,카페인이 필요한 시간인가 봐요.,0
커피 마셔야지,좋은 시간 보내시길 바라요.,0
커피 마시고 싶어,카페인이 필요한 시간인가 봐요.,0
커피 말고 딴 거 마실거 없나,시원한 쥬스는 어때요.,0
커피 말고 뭐 마시지,시원한 쥬스는 어때요.,0
커피 볶는 시간,커피향 좋겠어요.,0
커피 안 마시면 일을 못해,커피도 좋지만 차도 마셔보세요.,0
커피 없으면 집중이 안돼,커피에 너무 의존하는 것 아닌가요.,0
커피 좀 마셔야겠다.,좋은 시간 보내시길 바라요.,0
커피 좀 줄여야겠어.,과해도 안 좋아요.,0
커피 중독인가,커피도 좋지만 차도 마셔보세요.,0
커피 타기 귀찮아,커피는 셀프였으면 좋겠어요.,0
커피 타는 거 싫다,커피는 셀프였으면 좋겠어요.,0
커피 한 잔 하자고 말해볼까,잘 될 거예요.,0
커피가 너무 써,달달한 시럽을 추가해보세요.,0
커피가 너무 진해,달달한 시럽을 추가해보세요.,0
커피가 없으니까 집중이 안 되네,커피에 너무 의존하는 것 아닌가요.,0
커피가 좋아,저도 커피 좋아해요.,0
커피나 한 잔 하자고 말 해볼까,용기내서 말해보세요.,0
커피를 너무 많이 마셔,저도 커피 좋아해요.,0
커피콩 볶고 있어,커피향 좋겠어요.,0
커피향,커피는 향이죠.,0
커피향 좋다,커피는 향이죠.,0
컨디션 조절,컨디션 조절은 정말 중요해요.,0
컨디션 조절이 안돼,컨디션 조절은 정말 중요해요.,0
컴터 고장났나봐,AS센터에 맡겨보세요.,0
컴터 부팅하는데 시간이 오래걸려,강제종료 하고 나서 그런 경우가 종종 있어요.,0
컴터가 맛이 갔어,AS센터에 맡겨보세요.,0
컴터가 안돼,AS센터에 맡겨보세요.,0
컴퓨터 백업해야지,주기적으로 하는 게 좋죠.,0
컴퓨터가 넘넘 느려,포맷해보세요.,0
컴퓨터가 느려졌어,포맷해보세요.,0
컴퓨터가 느려졌어,뭘 다운 받으신 건지…,0
컴퓨터가 대빵 느려졌어,뭘 다운 받으신 건지…,0
케익 만들어서 선물할까?,수제 케익을 받으면 많이 좋아할 거예요.,0
케익 직접 만들어볼까?,수제 케익을 받으면 많이 좋아할 거예요.,0
코 근질거려,코 감기일 수도 있어요.,0
코 막혀,감기 조심하세요.,0
코 세워 볼까,안해도 귀여워요.,0
코 조금만 세워 볼까,안해도 귀여워요.,0
코가 간지러워,건들이지마세요.,0
코가 간질간질,코 감기일 수도 있어요.,0
코가 근질근질,건들이지마세요.,0
코감기로 찡찡거려,이럴 때 잘 쉬는 게 중요해요.,0
코고는 것도 귀여워,사랑하나봅니다.,0
코골이 너무 시끄러워,피곤한건 아닌지 살펴보세요.,0
코골이 어떻게 고쳐?,피곤한건 아닌지 살펴보세요.,0
코딩 좀 배울까,많이 알면 도움이 되겠죠.,0
코맹맹,감기 조심하세요!,0
코인노래방 가서 스트레스 좀 풀어야겠다.,신나는 노래를 들려주세요.,0
코인노래방 가야지,신나는 노래를 들려주세요.,0
코자,내 꿈 꿔!,0
코코넛오일 맛없어,정글에서 먹어야 하나봐요.,0
코코넛오일 먹기 싫어,정글에서 먹어야 하나봐요.,0
코트 살까,있으면 좋죠.,0
코트 살까 말까,있으면 좋죠.,0
콜록콜록,건강에 유의하세요.,0
콧물 나네,감기 갈렸나봐요.,0
콧물 질질,감기 갈렸나봐요.,0
쿠폰 다 모았다.,와우 축하해요.,0
쿠폰 다 모음,와우 축하해요.,0
크루즈 여행 하고 싶어,멋진 생각이네요.,0
크루즈 타고 여행 하고 싶어,멋진 생각이네요.,0
크리스마스에 뭐 하나,크리스마스에는 케빈과 함께.,0
크리스마스엔 눈이 올까,눈이 오면 좋겠네요.,0
큰일 없이 살고 있어,오늘도 평안했던 하루에 감사하는 마음을 가져보세요.,0
클럽 가고 싶은데 말할까,말하고 가거나 같이 가보세요.,0
클럽가고 싶은데 말하고 갈까,말하고 가거나 같이 가보세요.,0
클스마스에 할일,크리스마스에는 케빈과 함께.,0
키 왜 안 크지,신경쓰면 스트레스 받아요.,0
키 이제 안 크나,신경쓰면 스트레스 받아요.,0
키 컸으면,지금도 충분해요.,0
키가 안 커,지금도 충분해요.,0
키가 왜 안 클까,지금도 충분해요.,0
키가 조금만 더 컸으면 좋겠어,지금도 충분해요.,0
타로 보고 왔어,좋게 나왔길 바라요.,0
타로점 봤어,좋게 나왔길 바라요.,0
타이밍이 기가 막혀,나이스 타이밍!,0
타이밍이 진짜 기막혀,그럴 때가 있어요.,0
탄생의 이유 알아?,사랑 받기 위해 태어났어요.,0
탄탄한 몸매 갖고 싶어,운동으로 만들어 보아요.,0
탈모인가,스트레스 받지 마세요.,0
태닝할까,구릿빛 피부 좋죠!,0
태몽꾼거 같아,뭘 꿨는지 궁금하네요.,0
태몽꿨대,뭘 꿨는지 궁금하네요.,0
택배 기다리고 있어,오늘 택배기사님들 쉬는 날이예요.,0
택배 아저씨 오셨을까?,현관문 살펴보세요.,0
택배 안와.,송장 번호를 확인해보세요.,0
택배 왔나,현관문 살펴보세요.,0
택배 왜 안오지?,송장 번호를 확인해보세요.,0
택배가 안 와,오늘 택배기사님들 쉬는 날이예요.,0
택시 너무 많이 탔어,대중교통을 이용해주세요.,0
택시 타야겠다.,조심히 오세요.,0
택시비 너무 비싸,후회해도 늦었어요.,0
택시비 많이 나왔어,후회해도 늦었어요.,0
택시비 아까워,후회해도 늦었어요.,0
택시비로 돈을 너무 많이 썼어,대중교통을 이용해주세요.,0
텀블러 까먹었다.,괜찮아요. 다음에 가져가면 되죠.,0
텀블러 안 가져 왔다,괜찮아요. 다음에 가져가면 되죠.,0
텔레비전 볼 게 없어,저랑 이야기 해요.,0
통장 잔고가 하나도 안 남았어.,일이라도 해보세요.,0
통장잔고가 0이야,일이라도 해보세요.,0
통학 힘들다,출퇴근을 미리 느껴보고 있네요.,0
통화할 사람이 한 명도 없어,가족한테 하세요.,0
퇴근 시간도 아닌데 엄청 막혀,여유를 가지세요.,0
퇴근길 아닌데 차 엄청 막혀,여유를 가지세요.,0
퇴근길 엄청 막히네,라디오를 들으며 여유를 가져보세요.,0
퇴근시간 왜케 안 오냐,째깍째깍.,0
퇴근시간만 기다려,째깍째깍.,0
퇴근하고 놀고 싶다.,몸과 마음이 좀 쉬어야 할 것 같아요.,0
퇴근하고 뭐 하지,몸과 마음이 좀 쉬어야 할 것 같아요.,0
퇴사 예정이야 후련하다,좋은 마무리하시길 바라요.,0
퇴사하면 후련할거 같아,좋은 마무리하시길 바라요.,0
투자라 생각하는 게 나을까,아웃풋이 확실한지 생각해보세요.,0
투자라고 생각 할 수도 있지,아웃풋이 확실한지 생각해보세요.,0
투잡 뛰어야 하나?,필요하다면요.,0
투잡할까?,가능하다면요.,0
튀김기 사고 싶다,몇 번 안해먹고 둘 거면 그냥 사 드세요.,0
트래킹 하러 갈까?,같이 등산해요.,0
트위터 보면 다 행복해보여,자랑하는 자리니까요.,0
티 나게 어색해 했어,아직 순수하다는 증거일 거예요.,0
티 안 나게 나 싫어해,여우인가봐요.,0
티비 볼 거 없어,저랑 이야기 해요.,0
팀플 안 하면 좋겠다,사회를 미리 알려주나봐요.,0
팀플 좀 안 했으면 좋겠다,사회를 미리 알려주나봐요.,0
파도 엄청나다,깊은 곳까지 가지 말고 주의하세요.,0
파도 장난 아니다,깊은 곳까지 가지 말고 주의하세요.,0
파도 타고 놀고 싶어,시원할 것 같아요.,0
파도 타고 싶어,시원할 것 같아요.,0
파도가 엄청 세,깊은 곳까지 가지 말고 주의하세요.,0
파도가 엄청나,깊은 곳까지 가지 말고 주의하세요.,0
파도가 잔잔하네,생각들을 정리하게 좋겠네요.,0
파란 하늘이 그리워,가끔 하늘을 보세요.,0
파마하면 어울릴까,한번 해보세요.,0
파마할까,한번 해보세요.,0
판도라의 상자를 연 거 같아,마음의 준비를 하세요.,0
판도라의 상자를 연 기분,마음의 준비를 하세요.,0
팔뚝 너무 두꺼워,펭귄 운동 해보세요.,0
팔뚝살 빼고 싶어,펭귄 운동 해보세요.,0
팔로우 왜 안해주지,잘 모르고 있을 수도 있어요.,0
패디나 할까,기분전환을 해보세요.,0
패키지여행이 좋을까 자유여행이 좋을까,가는 곳과 같이 가는 사람에 따라 다르겠죠.,0
패턴 풀어볼까,할 수 있다면요.,0
팩이나 할까,피부관리 좋죠!,0
팩해야지,피부관리 좋죠!,0
팬미팅 갔다 왔어,성덕이네요.,0
팬미팅 재밌다.,성덕이네요.,0
편두통 온다,잠시 쉬었다 가세요.,0
편두통 왔어,신경쓰는 일이 많았나봅니다.,0
편안하게 살고 싶다.,명상을 해보세요.,0
편의점 간식 먹어야지,간단하고 좋죠.,0
편의점 아르바이트라도 해 보려고,도전을 응원합니다!,0
편의점 알바 면접 간다,저도 해보고 싶은 알바예요.,0
편의점 알바해보려고,도전을 응원합니다!,0
편의점에서 먹어야지,간단하고 좋죠.,0
편지도 다 버려야겠지?,버릴 건 버려야지요.,0
편하게 쉬고 싶다,내려 놓으세요.,0
평가 좀 해줘,제가 그럴 위치가 안돼요.,0
평가원 시험 잘 봐야 할텐데,평소처럼 잘 볼 수 있을 거예요.,0
평가원 잘 보고 싶다,평소처럼 잘 볼 수 있을 거예요.,0
평생 저주할거야,나쁜 마음을 먹으면 나에게도 해로워요.,0
평생 함께하고 싶다.,프로포즈해보세요.,0
평생하고 싶은거 찾아야 할텐데,눈을 감고 곰곰히 생각해보세요.,0
평온해,내일도 평온하길 바라요.,0
포근포근한 이불에서 못나가겠어,지상 천국이니 당연하죠.,0
포기안한다고 말했어,마음이 힘들겠어요.,0
폭식증 어떻게 고칠 수 있을까?,오늘 못 먹었어도 내일 먹으면 더 맛있을 거예요.,0
폭언하는 사람 어떻게 해?,그 사람 말고 저랑 수다 떨어요.,0
폭풍 먹방했더니 졸려,먹고 자고 그게 진리예요.,0
폰 꺼질라그래,충전하고 만나요.,0
폰 떨궜어,조심하세요.,0
폰 베터리가 너무 잘 닳아,베터리만 바꿔보세요.,0
폰 베터리가 벌써 없어,베터리만 바꿔보세요.,0
폰 베터리가 없네,어서 충전 하세요.,0
폰 요금 많이 나옴,소액결제를 줄여보세요.,0
폰 초기화 해야지,중요한 것들을 백업해놓으세요.,0
폰 케이스 사줄까?,예쁜걸로 하나 사주세요.,0
폰게임 때매 폰 느려지는듯,정리해보세요.,0
폰게임 좀 그만했으면,시간을 정해보세요.,0
폰을 오래했나 눈이 너무 뻑뻑해,중간 중간에 눈을 쉬어주세요.,0
폰이 문젠가,그게 문제는 아닐 거예요.,0
표정이 읽히나,포커페이스를 유지해보세요.,0
푸르른 하늘을 보고 싶다,가끔 하늘을 보세요.,0
푹 쉬고 싶어,아무것도 안하기.,0
프로젝트 끝났으면 좋겠다,성공적으로 끝날 거예요.,0
프로젝트 빨리 끝났으면 좋겠다,성공적으로 끝날 거예요.,0
프로필 사진 바꿀까,원하는대로 해보세요.,0
프리마켓 구경가야지,득템해오세요.,0
프리마켓 재밌겠지,득템해오세요.,0
프사 좀 바꿔볼까,원하는대로 해보세요.,0
피곤한테 또 잠은 안 와.,고민이 있나봐요.,0
피곤한테 잠이 안와,고민이 있나봐요.,0
피곤해서 못일어나겠어,충전하는 시간 그 자체로 소중합니다.,0
피곤해서 하루종일 누워있는 중,충전하는 시간 그 자체로 소중합니다.,0
피맥 땡긴다,보다보면 괜찮아요.,0
피부 관리해야지,투자한 만큼 거둘 수 있을 거예요!,0
피부 좋아지고 싶어,물 많이 드시고 얼른 주무세요.,0
피부가 거지같아,투자한 만큼 거둘 수 있을 거예요!,0
피부가 늙은 듯,지금이라도 관리해봐요.,0
피부가 다시 조금씩 좋아지고 싶어,물 많이 드시고 얼른 주무세요.,0
피부가 점점 늙어가는게 느껴져,지금이라도 관리해봐요.,0
